customer_id,salary_deposits,total_expenses,month
5615,3043,7551,Dec
6332,7363,6145,Nov
3964,13210,4761,Aug
6272,2391,2435,Jul
3838,6819,8541,Dec
5459,8879,10160,Jun
3882,7984,5038,Jan
6189,3285,4926,Nov
7520,8363,13780,Oct
5203,7127,1858,Nov
6335,8589,13923,Aug
5199,14301,2269,Dec
3212,12626,11453,May
4216,10833,11574,Apr
3881,11237,9881,May
3755,14512,1692,May
3701,6037,3316,Oct
5220,13239,6767,Mar
3371,8854,12313,Apr
4733,11349,7525,Apr
3802,5249,5356,Aug
3990,13819,5717,May
7772,3543,1542,Jun
3416,2791,5743,Oct
5966,10628,8917,Feb
6338,7170,10670,Sep
6613,8043,7255,Aug
4621,13706,6967,Aug
4536,14868,4477,Oct
7345,8098,13828,May
5793,9448,12523,May
3573,9211,11336,Mar
7894,6782,2383,Nov
7857,9798,1040,Feb
6656,14652,9337,Sep
3293,5959,5585,Jun
7294,6364,5301,Aug
3080,3716,5226,Apr
7233,5636,7522,May
7309,13556,12978,Oct
4863,9870,2188,May
3619,9361,9546,Nov
3960,7671,7134,Oct
6279,14365,904,Apr
6736,10380,3843,Nov
5214,7726,8311,Feb
6575,9557,7518,Jun
6997,9782,11169,Apr
5478,4718,9211,Nov
6252,4405,11632,Apr
5169,9887,1907,Oct
6246,14122,9512,Mar
5379,13357,7530,Aug
4723,10003,7859,Jun
4162,9718,12366,Sep
4890,11094,5030,May
5041,10532,8428,Jun
6972,4881,12527,Sep
6402,8710,4567,Apr
6310,14698,6706,Oct
4100,2643,11979,Jul
7019,2020,2681,Oct
4689,13264,13406,Dec
7133,2677,3732,Oct
3845,11291,9116,Nov
4644,4650,2051,Nov
5334,5469,857,Jun
4264,9886,12138,Jun
5935,6183,2094,Jun
6686,12256,5628,Apr
3216,13592,9702,Oct
7777,9086,8888,Jun
6658,9377,13928,Dec
5341,13063,9725,Jul
4508,12622,9553,Feb
5091,7684,848,Nov
6379,4687,12469,Sep
4117,8596,2158,Jul
5741,3416,9266,Mar
5162,6405,13815,Oct
6257,9074,2319,Oct
5969,2491,6971,Jul
4149,2759,6381,Oct
6177,5501,7155,Oct
7254,10192,9622,May
6346,4088,4508,Sep
6962,5656,6543,Jun
4141,6767,13374,Nov
5934,2211,983,Jul
5108,9975,4412,Apr
5449,5722,857,Feb
3828,13709,13172,Nov
4204,12157,8945,Apr
6304,2303,12686,Sep
3845,6786,9526,Mar
5972,5772,1690,Jul
4269,3781,10395,Apr
7734,5225,13583,Mar
7745,14903,5064,May
4630,14810,6479,Feb
6531,12264,9184,Nov
3804,10999,13707,Oct
3128,14312,3909,Apr
3952,8739,12838,Jul
5265,9273,11819,Dec
3020,11968,10812,Dec
6639,13382,12557,Feb
4782,14234,8743,Oct
6835,6203,8953,Jun
6132,3353,11694,May
7771,10371,2408,Mar
7835,11072,4146,May
3557,8274,8215,Oct
5245,3830,2877,Jul
5984,6698,12086,Mar
6564,6002,4836,Aug
5726,4800,5904,Jul
7600,8902,6458,Apr
7834,6263,2125,May
7888,2222,5918,Oct
6332,14756,9920,Nov
3197,14565,4886,Apr
5829,4237,6854,Feb
7840,4578,1889,Dec
6989,3778,6409,Sep
5470,2620,1987,Jan
4631,11405,7001,Aug
6279,6054,9608,Apr
5039,14505,10833,Sep
5480,9466,1210,Mar
7331,7430,2386,Jul
7575,8379,2716,Mar
5476,6263,1820,Oct
7762,13019,8406,Dec
6310,4240,11255,Jul
6179,10043,4945,Feb
4388,3362,5331,Mar
3642,13030,11318,Aug
3575,12694,8317,Jul
6145,4240,7484,Nov
4722,7521,9092,Mar
4019,8535,1250,Aug
7059,8744,6094,Sep
6421,10284,13608,Feb
3400,3238,7671,Feb
7691,8492,7991,Jul
4457,6608,2387,Nov
4596,9502,4185,Aug
3117,5470,1918,May
3383,13427,3103,Feb
7955,6201,13930,Oct
5130,7351,4271,May
4851,12956,5600,Mar
3832,13796,13753,Sep
7969,7413,13802,Feb
5701,9432,10710,Sep
5782,13027,10728,Feb
6482,7971,10337,Jan
5118,9437,3987,Oct
7483,5901,9505,Jun
5007,13426,6410,Nov
5572,5628,6808,Jun
3297,3768,5233,Apr
3719,7352,3669,Feb
6137,13701,1523,Oct
6080,4901,10201,Dec
3011,3541,10730,Nov
7881,4091,1893,Mar
3411,12842,5739,Jun
5940,11923,2846,Apr
5655,9742,1355,May
6187,10283,9858,Nov
6451,6854,3254,Sep
3599,10922,2165,May
3824,7049,4538,Oct
5398,7557,10664,Nov
7115,6432,4187,Aug
3313,14006,1616,Feb
5975,10891,12060,Dec
6739,9987,5042,Jun
5493,7020,1233,Nov
4946,5014,12475,Nov
3231,12503,3421,Jun
6741,8248,12021,May
5673,4016,13309,Jun
6455,13682,10398,May
6584,2977,3998,Feb
3044,6210,9816,May
5925,9034,5217,Jan
6694,3258,5354,Mar
5271,14047,2358,Jul
6458,3297,10983,Apr
5950,12170,5973,Aug
5319,9397,3013,Mar
6386,8872,5460,Jul
5295,6129,4015,Feb
5996,3732,10692,Aug
6639,4942,10489,Mar
7917,12701,2816,Jun
6368,2448,11272,Feb
6285,11429,2514,Jul
5343,6500,2667,Apr
3171,10524,3528,Jun
7342,8133,10639,Feb
4640,14515,9835,Mar
3617,2165,13497,Mar
3240,14872,4731,Apr
7494,6832,3648,Jan
4857,14885,8021,Jun
3923,14880,9627,Nov
7888,14219,11849,Jun
4905,4774,500,Apr
6150,11891,8768,Aug
3813,11605,13748,May
8000,11638,8111,Oct
4731,7020,3128,Apr
3832,13674,6634,Jul
6425,9748,10887,Oct
5208,6744,1073,Oct
7840,11879,2048,Aug
6433,2446,8877,Feb
7909,13666,13309,Jan
6369,2096,12534,Jun
5228,4426,6545,Feb
5261,12909,3992,Nov
7626,5257,10935,Aug
5918,6726,8725,May
6521,8851,8339,Feb
7381,10694,10312,Nov
5709,14575,6189,Dec
4821,10189,2396,May
3649,14656,2955,Feb
3189,10256,10492,Jun
4223,14449,5916,Aug
3479,8740,13324,Feb
6063,8714,10775,Jun
5026,2661,5883,Jun
7613,13681,1905,Jan
4889,10672,12380,Sep
4551,8879,11344,Dec
5917,6662,5038,Aug
6256,9815,1686,Dec
5807,5261,12825,Apr
3034,2405,2639,Jul
3296,6860,3178,Apr
5501,5560,4294,Aug
6780,13575,3219,Oct
6577,13859,8548,Feb
4430,9856,5102,Feb
5190,11309,10918,Mar
4988,12629,11023,Apr
7744,8690,12715,Nov
5883,13674,4950,Jun
4710,7331,12060,May
5778,13901,4457,Oct
6698,5440,6569,Oct
4548,2741,9179,Jul
3463,13431,13793,Jun
6316,9181,778,Apr
6305,9731,3091,Nov
3514,4921,9341,Oct
7097,9374,11670,Sep
6567,12023,854,Jul
6804,14330,2742,Jan
6688,9023,5399,Aug
6939,7561,6736,Apr
6490,7634,2980,Jul
4472,2910,1057,Nov
3338,14204,13838,Feb
6082,6702,3986,Dec
6413,3418,661,Mar
5393,7798,6744,Jan
3977,9698,1198,Feb
7979,14501,10665,Nov
5246,6038,4044,May
7069,13831,4277,Feb
4704,5445,2705,Jun
3872,2131,991,Jun
6410,12248,2492,Jun
5590,7862,1532,Dec
7553,2152,3783,Nov
4550,4478,12202,Mar
6508,10674,6516,Nov
7462,8116,5419,Mar
5622,2304,13466,Oct
5530,4519,6474,Jul
5158,8112,9477,Apr
5357,2992,2333,Jun
3160,12429,1491,Dec
7940,7647,12898,Aug
5103,12751,7484,Mar
5809,14630,6846,Sep
5000,9597,2283,Sep
5582,10906,5684,Mar
5994,3709,1684,Jun
5935,10018,11153,May
5312,11249,2168,Apr
5796,2470,7333,Aug
7329,5465,6324,Oct
7329,10932,11005,Sep
6589,5566,1071,Dec
6117,10704,4800,Sep
7654,13585,4238,May
6748,7234,1083,May
4950,5285,7823,Nov
4460,14029,10912,Mar
7431,12384,8999,Sep
5452,14846,13237,Jan
7352,10551,8753,Dec
6068,2284,8040,Mar
7091,13508,6079,Jul
5989,5277,5070,Jul
3772,4631,12480,May
4112,3757,6191,Jun
6312,12966,10825,Apr
7407,7479,2459,Aug
4595,11714,8530,Apr
5730,7787,5626,Oct
4282,11437,10724,Jun
6586,11604,4262,May
5829,7449,3286,Dec
5374,6838,2042,Oct
7886,11608,2175,Jun
3342,10549,13313,Mar
7934,5465,533,Mar
7724,8048,12653,Oct
5819,8730,3299,Jul
5926,6135,7996,Jan
4273,13141,2355,Jan
3710,5141,12372,Jan
3739,13068,7423,Jun
4779,6553,3185,Apr
7591,2196,1557,Jun
7131,3874,7438,Jan
6719,7830,5001,Apr
7914,8679,13829,Apr
3010,9986,8097,Feb
4738,2937,7071,Jan
5579,4194,11653,Aug
4559,13722,4888,Jun
5143,6125,6522,Apr
5624,8250,3127,Feb
7001,10581,4320,Dec
7546,13118,7747,May
5144,10162,11849,Sep
3865,8549,4143,Jul
4801,9178,6691,Apr
6453,10538,4262,May
5717,13036,6487,Aug
7303,10310,10823,Nov
4810,10054,9298,May
7946,6615,2855,Dec
7342,11430,10991,Jun
4998,12972,12608,Oct
5932,12319,12967,Jun
5131,4466,1833,Aug
7413,10775,4508,Nov
5693,4759,2973,May
6177,3708,6643,Jan
5797,7408,12249,Apr
7696,8377,4233,Mar
4556,8404,2586,Feb
6691,9076,3850,Jul
7937,12896,13603,Jul
6573,8221,9067,Aug
7444,6837,2452,Oct
3331,10863,4210,May
7706,11963,10780,Jan
4945,3685,2193,Jun
7840,12269,12247,Jun
6959,4485,12972,Nov
7665,11888,8763,Aug
4685,9940,2274,Oct
5437,5601,1073,Feb
3971,14350,6985,Nov
3747,3453,5164,Sep
5185,5206,5559,Nov
4385,14444,5862,Jun
7031,8712,4566,Jan
4019,4990,6971,Sep
5579,12493,6613,Aug
7112,13450,12399,Oct
7664,9546,8844,Jan
6941,3350,5874,Aug
5025,8342,9420,Jul
4543,9338,10971,May
5712,7434,10244,Jun
6047,14293,4163,Apr
4455,5949,12259,Sep
6004,3279,12963,Sep
4703,7998,7194,Oct
7421,2820,6641,Jan
6874,11535,6786,Dec
3122,8119,6660,Sep
4477,4295,13036,Mar
3266,2003,11798,Dec
3028,4560,13588,Feb
5125,8981,9691,Apr
3432,12745,7642,Apr
7975,2030,5521,Sep
6778,7952,7370,Apr
7532,11844,6808,May
4086,10132,9826,Jun
5095,11490,5242,Apr
5486,14996,3645,Jan
3101,2885,8643,Feb
5155,9492,3215,Mar
6049,11392,9045,Apr
7983,13550,5893,May
3800,12171,13730,Oct
6823,6843,9994,Oct
4296,6038,4582,Mar
3435,12318,4231,Nov
6805,4290,13313,Jan
5614,5894,9201,Nov
3916,6596,2037,Nov
5276,2204,8592,Aug
7641,11675,677,Aug
3648,7502,2876,Apr
5296,12962,8238,Jul
7079,14620,9492,Apr
4432,12842,7331,Mar
5362,14453,3743,Jul
7133,12400,4166,Jun
3724,10197,1437,Jan
4548,9820,3527,Sep
3980,10140,2520,Dec
3084,2531,11474,Feb
6487,12284,7702,Mar
4366,14744,12232,May
7815,10016,2474,Mar
3550,2226,10210,Mar
6493,8142,11361,Aug
5763,9482,1758,Apr
6854,4099,7552,Oct
7683,9313,3610,Feb
6200,9290,9934,May
3152,6566,3253,Feb
6499,11088,6294,Oct
5213,11512,3175,Nov
5986,4661,12364,Dec
7095,12751,919,Aug
4568,3664,9344,Mar
3212,3525,3371,Feb
7838,5750,11937,Mar
5180,8757,13601,Mar
6224,5654,1367,Jan
7192,4567,12900,Mar
4527,14961,11679,Mar
3522,3096,8865,Apr
6947,5098,13798,Aug
4703,5240,8504,Sep
3018,13014,5232,Jan
6481,9967,10251,Jan
4720,8728,4627,Jun
6317,7328,5092,Jan
7015,9778,2742,Dec
3879,13119,13315,May
3594,10079,2988,Dec
7739,5614,2012,Jan
7897,2847,6116,Aug
7551,5616,3271,Dec
4610,4704,2143,May
3876,8754,523,Jun
6232,5893,2837,Apr
5449,13573,3443,Aug
7558,13263,13091,Dec
5137,4994,8522,Sep
5054,14934,5226,Sep
3084,6533,2216,Jan
4440,3500,7594,Jul
5669,4442,4633,Apr
5220,3725,7029,Oct
3699,11757,1244,Nov
4821,9341,4677,Aug
7626,11935,13929,Jul
7415,2325,8685,Jan
4099,6417,6440,Jan
5895,12422,549,Jan
6418,4666,7312,Feb
3249,11401,6717,Oct
7483,6361,3549,Feb
4958,9152,11434,Sep
4891,2841,5725,May
7459,14616,8368,Jan
6368,14093,4389,Jul
5116,13628,8451,Oct
6064,6778,10314,Feb
4807,4071,12089,Mar
3296,3284,10479,Apr
5695,3378,8135,Mar
4992,8339,6275,Mar
6940,4658,3855,Sep
3032,5561,9705,Dec
7651,8007,8845,Apr
6876,7452,11593,Aug
7401,12079,6761,Jan
3793,6012,2814,Jun
7192,3978,3956,Jan
4090,14919,10994,May
3230,6416,7908,Jul
5781,7496,4766,Dec
7454,14490,12705,Jan
7498,13353,9308,Sep
3790,9874,3549,Dec
7195,4224,5143,Nov
7367,14914,5804,Sep
4799,12271,2425,Jun
6981,9089,7345,Feb
7458,2953,7310,Feb
6241,13059,2957,Sep
7636,8934,7382,Apr
6857,12482,8320,Jun
7929,7917,10303,Oct
3314,10261,4741,Feb
3233,11286,3609,Apr
6508,7742,11229,Feb
4030,6253,13049,Mar
6607,2548,5745,Feb
5712,3839,10319,Aug
7340,3951,8463,May
5289,11250,4940,May
7000,13743,8110,Aug
5606,4507,2498,Nov
6345,14099,11618,Aug
5123,13682,1631,Jul
5331,14798,2492,May
6780,14655,8547,Jul
7183,13151,9205,Jan
3881,11074,5540,Mar
5978,8350,1212,Mar
4173,9603,11853,Feb
3160,4625,714,Jun
5494,7893,6246,Mar
5130,9400,9295,Apr
6079,14956,7481,Mar
5230,4153,4269,Jul
5918,6761,5367,Apr
6014,9185,9361,May
4550,5566,1580,Jul
7574,2259,13346,Apr
6386,11700,10117,Jun
4580,10504,10961,Sep
6372,12870,974,Jun
4961,3844,9823,May
6845,9269,1362,Dec
7698,12776,9503,Jan
5391,14206,4772,Aug
4420,13443,9178,May
6918,3533,9383,May
6836,7596,3608,Mar
7429,6769,11314,Oct
7451,11615,767,Dec
6631,4020,9476,Feb
7943,8358,4373,Jan
3163,7502,11663,Sep
3116,7243,7031,May
4471,3691,2901,Oct
6080,11920,5409,Dec
6853,10519,12033,Apr
5839,3588,11763,Jul
3543,5753,2816,Apr
3414,13086,8676,Nov
3682,2097,8109,Feb
3642,6754,1701,Sep
6979,12539,5686,Aug
4433,8173,776,Dec
3669,11289,5827,Apr
5070,10052,8998,Aug
3969,7018,1130,Dec
4181,7704,3085,Sep
7820,9911,7161,Feb
6236,14926,7941,Apr
3252,10276,7900,Nov
7301,3277,1637,Jun
5880,12903,10873,Jul
6999,2518,7468,May
3791,13715,2213,Oct
7561,7426,9740,Dec
4496,9815,10275,Oct
7490,2183,3851,Jul
6069,11164,8593,Nov
5708,13577,13600,Apr
5578,4388,10526,Aug
4236,6322,6715,Mar
4059,6932,9643,Mar
4171,5827,10724,May
6619,12503,1724,Jun
6660,4497,5945,Mar
6656,5479,8724,Oct
3057,14457,596,Feb
4893,10757,4858,May
5570,3935,13701,Oct
7081,8275,3641,Jun
7457,11018,8480,Mar
4949,14893,11469,Jul
3223,13309,11970,Mar
4640,2349,671,Dec
7423,2098,5353,Feb
4758,3769,13713,Oct
3836,3804,9592,Apr
5537,11252,13821,Mar
5526,13701,13058,Jul
3985,10112,9433,Aug
4358,13248,5931,Mar
7888,6170,8037,Jun
6061,12297,11306,Jan
7478,13282,10614,May
4447,2401,11389,Feb
4372,10379,9082,Jan
6225,14176,1458,Jul
4875,10330,5170,Oct
5500,2142,9035,Apr
6362,14395,3981,May
4143,2220,2069,Feb
7310,6240,8431,Aug
3565,9001,9147,Nov
7828,14797,6042,Oct
7535,12615,9135,Mar
4589,14292,12984,Jul
6986,14220,11607,Nov
7725,2387,11102,Jan
7999,14030,3981,Oct
4471,13223,8431,Jan
6915,7991,6193,Jul
6114,2559,1917,Jan
7491,3839,6356,Dec
7343,13426,8176,Sep
6363,3771,7511,Sep
4637,10556,7209,Aug
5913,10608,1170,Aug
4473,9676,5913,Apr
4245,11827,6501,Apr
6738,4068,2784,May
5099,8757,13248,Sep
5598,2516,5940,Mar
5513,14223,8791,Apr
7515,11412,3287,Oct
3259,2660,8357,May
5359,5416,907,Jul
6394,10521,1477,May
6779,2377,11490,Sep
6412,13474,6053,Jun
4269,2159,8834,Mar
3940,14945,7952,Jun
5377,11455,11768,Jun
6952,6174,9411,Dec
3196,4199,10151,Oct
7158,12756,9109,Jan
6097,12622,9796,Jul
6636,14980,1044,Mar
3562,12229,7653,Jan
6450,12591,7460,Jan
6367,11416,8044,May
6124,8276,6802,Oct
5892,3988,6405,Oct
3040,8777,11980,Feb
4768,8312,9464,Feb
5505,10168,10385,Dec
3788,2865,9760,Apr
4877,10582,12395,Oct
7098,11600,4723,Nov
4493,6915,2073,Dec
4130,8241,5472,Dec
5264,9135,4293,Jul
7873,14222,8019,Aug
7510,14627,3153,Nov
7022,3554,1040,Oct
7306,6047,2711,Jul
5186,2131,11388,Sep
4645,5679,10250,Jul
6561,8353,8822,Apr
5686,5076,11435,Sep
7822,14664,13291,Sep
4413,14927,6043,Mar
4222,3521,4320,Oct
5250,5269,2731,Aug
5240,2440,9517,Jan
7203,11933,3218,Feb
7423,3203,8190,Aug
3644,10432,1522,Aug
7453,5391,11293,Jun
5549,5721,5854,Aug
7604,14310,4726,Aug
6806,8775,9388,Feb
7291,9160,9729,Mar
7143,9875,1313,Jul
4386,11395,4337,Mar
5585,3887,9350,Nov
4602,6270,11119,Feb
7943,10389,1583,Jun
7805,9705,3474,Feb
6318,13717,9875,Feb
3808,6194,6066,Nov
5660,2744,7181,Feb
3115,7546,3124,Apr
5728,2452,6005,Jul
7727,5262,13881,Jun
5267,13213,8049,May
7293,9745,3232,Apr
7497,2498,2497,Feb
6902,13879,10703,Nov
5729,13454,9940,Aug
7172,2140,8175,Dec
4450,3714,12428,Feb
7383,13012,13957,Nov
4569,12414,11105,Aug
4323,12659,8277,Oct
3861,2675,4843,Apr
3742,5505,8703,Dec
4731,5602,10702,May
7905,8675,4107,Nov
5934,11109,9428,Jan
6519,12014,1009,Feb
7510,8504,9960,Nov
7527,14014,6594,Aug
6168,12795,12958,Jan
4919,6803,6245,Mar
5219,3730,5316,Feb
4341,13620,3542,Oct
7640,7976,5410,May
4515,14848,7072,Dec
4412,14346,1558,Apr
6037,9811,4800,Apr
7168,9028,9581,Apr
4023,5718,6003,Nov
7628,9088,3452,Apr
5287,3624,12029,Apr
5759,3806,6196,Jun
7673,14550,8110,Feb
6772,11646,12373,Apr
4113,10545,3244,Jul
4946,4933,13537,Jul
7809,2940,10200,Jan
4559,9787,8137,Oct
6880,5945,12029,Dec
3642,9058,3533,Sep
5238,14334,6534,Jul
7908,6848,10459,Nov
6487,10421,9824,Jun
6226,13674,1701,Feb
4015,6852,748,Jun
5022,8459,8503,May
5677,6857,10587,Sep
4541,9738,13816,Dec
5937,2237,5776,Jan
6107,5772,8921,May
3784,9735,3175,Mar
3671,14365,9976,Sep
5770,4781,3375,Dec
5574,12798,9012,Jan
5585,9087,7794,Jun
7943,3984,527,Mar
4278,13287,11590,Jan
6044,3052,1009,Nov
6173,9658,1140,Mar
6783,7254,13328,Feb
3178,2350,3750,Oct
3276,2912,4247,Dec
5360,6445,3219,Dec
6482,11496,4403,Dec
7887,12715,5505,Aug
6360,2291,10003,Mar
4425,11404,3836,Nov
7123,9750,10182,Jul
5961,2467,1918,Oct
5470,5277,8099,Jun
6086,7361,10150,Jul
5373,7303,3959,Nov
7069,12717,5404,Jul
4591,5575,7812,Oct
7381,13391,7842,Jan
4113,8592,11259,Apr
4069,6325,10029,Apr
5546,3064,12384,May
6650,6888,5748,Oct
4815,13655,13301,May
6908,11885,3581,Aug
6732,4394,846,Apr
5193,12249,616,Jan
3082,10278,11150,May
6707,12784,10112,Jan
6177,14234,10546,Dec
4826,4920,3582,Mar
3082,8858,2131,Aug
3094,2003,2499,Oct
3343,13286,8559,May
5409,7940,7769,Jul
4855,10048,10837,Jan
7000,11713,13069,Jun
4090,13140,8632,Dec
3624,14049,6598,Aug
3868,3977,9498,Jun
5477,11666,7503,Apr
6473,11322,2191,Nov
3171,11072,3204,Aug
4783,11593,6040,Aug
3578,12167,3935,Jun
3068,3750,8902,Aug
4516,2001,10382,Dec
3001,11336,2277,Jun
5199,11830,3647,Apr
3902,10340,8557,Nov
7846,6247,2999,Dec
3795,9732,1186,Jun
5067,8035,11362,Sep
4820,12545,5566,Aug
3371,4043,9621,Jul
5539,3702,12805,May
6908,7947,10006,Jul
5055,13121,3333,Jan
5597,14762,10465,Aug
7467,3387,2745,May
4689,11855,1685,Jul
7853,12272,2964,Jul
6322,7826,9075,Aug
4139,12188,13682,Jul
5622,13884,12615,Jun
5729,13422,2021,Dec
4166,11442,1479,Jun
4509,6462,4677,May
6842,4036,4110,May
7559,8405,7971,Apr
7577,8789,6200,Jul
7919,8119,11962,Dec
3524,2537,8073,Nov
5259,11746,2453,Mar
7340,12344,6046,May
3239,10982,10176,Mar
4221,8863,1383,Aug
3769,3948,11219,May
3235,7178,5323,Nov
5761,7104,623,Oct
7593,6143,1025,Jun
4520,14947,2586,Jan
4904,11627,10847,Nov
5235,13441,6911,Apr
3936,4848,6599,Sep
4269,10305,10068,May
3819,4343,4906,Jan
6568,6533,12153,Apr
7118,2161,4635,Dec
5116,14104,8526,Jun
5440,10695,5376,Jul
6388,4634,9272,Jul
4089,12697,2493,Aug
4828,7101,5025,May
7825,7766,12627,Jun
5589,11586,9148,Nov
5616,3509,11492,Nov
4874,4319,10143,Feb
7308,13442,703,Dec
4774,8105,11518,Oct
3200,10671,4713,Dec
3178,14446,10544,Feb
3931,10946,6423,Mar
6737,5999,12157,Apr
5037,12028,12737,Jun
4486,10395,6865,Jun
5092,13034,5492,Mar
7264,5349,6706,Jan
5385,13406,11135,Mar
7089,13783,10744,Apr
7682,14799,8001,Sep
4916,6211,7959,Oct
3016,2391,13295,Aug
5935,13606,2692,Apr
3837,13636,5549,Jul
5158,9951,3209,Sep
4577,8831,9874,Feb
3306,4773,3328,Mar
5054,4416,9650,Jan
5891,3238,4574,Aug
6345,8712,6450,Feb
7457,13140,10750,Jul
4209,2740,568,Jul
4859,14075,2137,Nov
5704,8470,13751,Mar
4972,14324,6163,Feb
4114,13035,8893,Mar
3984,11727,8957,Dec
6311,9491,6751,Aug
7002,2368,3625,Dec
5772,12463,7594,Sep
6153,12149,8005,Nov
5163,6909,6833,Aug
5128,7219,738,Nov
6640,11290,5546,Feb
7275,12963,8517,Dec
3561,9604,790,Sep
4810,11583,12086,Jun
7388,8206,6964,Dec
5933,3647,2308,Feb
3291,12223,10781,Sep
7638,11870,1454,May
4910,12338,7532,Jun
7690,4824,13420,Jan
4429,13488,2430,Dec
3948,6170,7489,Feb
5528,7909,12772,Jan
4349,5781,8975,Apr
3381,12423,9498,Feb
4705,13556,8279,Jan
3310,5128,5630,Mar
6415,11464,10598,Apr
4499,3979,7085,Apr
5895,13889,3176,Mar
3661,8612,4071,Feb
6448,12379,13363,Dec
5274,8022,4259,Aug
4498,8081,12761,Oct
5073,12598,10310,Nov
6437,11768,13714,Feb
5143,13671,5621,May
7661,13737,13598,Jul
4606,9832,9500,Sep
7740,11661,4286,Dec
4432,11171,1441,Mar
4951,3255,8731,Jan
6923,13880,1838,Sep
3459,11833,5152,Jan
5949,2299,1821,Aug
3338,9809,2154,Feb
6944,6521,13704,Jul
5014,5042,3568,Dec
7021,10592,5238,Mar
3345,3280,7093,Jun
7672,11053,9086,Jun
3943,6589,1291,Apr
3346,10133,12325,Aug
6895,8632,7176,Dec
6320,12765,10636,Dec
6696,4784,1243,May
3325,9398,7024,Jul
5139,8708,7074,May
7390,9173,13064,Dec
6613,14377,693,Apr
3524,6159,8394,Jun
5898,11303,4774,Mar
6741,11248,13954,Jun
3259,11287,4397,Jun
4111,4300,8909,Nov
3821,8250,4082,Nov
5789,9969,5583,Jun
7665,5991,13344,Nov
7605,2513,8629,Mar
4564,6231,12182,Aug
7621,12868,5843,Apr
4208,8552,8017,Nov
3309,10312,11507,Feb
4840,11693,8289,Jul
6353,4847,4403,Nov
4384,3117,12615,Aug
5307,10696,2285,Nov
4181,13183,12864,Apr
5473,11815,8462,Jun
5687,9861,13386,Aug
5968,4238,12525,May
7446,8600,9874,Sep
3961,4433,1023,Jun
6457,10994,3796,Jun
3438,9009,7456,Dec
3456,9166,4979,Feb
6818,6373,8211,Jul
4570,10146,6185,Sep
4104,3471,7147,May
4619,11018,9060,May
6613,3428,8294,Dec
4513,12635,6090,Nov
7739,6874,4883,May
3392,9923,898,Jan
5622,6306,2651,May
3921,5781,5930,Oct
5458,12217,4380,Aug
6601,4317,626,Mar
7509,8688,2587,Sep
4789,3006,11835,Sep
3261,3637,2270,Jun
5014,11036,7525,Apr
4336,7111,12745,Apr
3335,9449,8938,Nov
5780,14685,6425,Jan
3804,5287,3818,Oct
5438,13695,2581,May
5808,7440,2557,May
3941,4861,5787,May
6164,2638,6403,Dec
3903,10684,5835,Jan
6433,13190,3489,Jan
4269,7725,8075,Oct
3024,13849,12289,Dec
7653,4175,6221,Feb
5749,7595,7578,Jan
5451,3485,839,Aug
4397,8581,3228,Dec
6358,6543,2091,Dec
6905,7221,8343,Apr
5489,10750,6283,Jun
6667,5748,3661,Aug
4758,11161,10000,May
7978,7032,8675,Jun
4879,8426,5129,Apr
5533,6009,12030,Jun
6515,7323,13596,Jun
6774,10277,7401,Mar
5079,7443,11390,Apr
7662,8307,11815,Jun
5058,5128,2797,Aug
3678,6301,5950,Jul
7947,8027,7790,Apr
5975,12387,10745,Mar
3285,14245,5444,Nov
5201,7409,10201,Aug
7467,2946,5818,Jun
4841,5208,4307,Dec
4879,12185,512,Aug
4611,5440,4534,Sep
6963,3545,6030,Sep
7237,14844,10272,Oct
6160,5507,3933,Nov
6499,2029,5133,Sep
5132,11663,2551,Oct
6315,3409,4376,Jan
4379,13952,6408,Dec
6078,5679,6630,Mar
6015,10720,6927,Sep
6893,7147,13509,Apr
4716,2125,2323,Oct
3453,6908,3930,Dec
3342,14048,3240,Feb
3393,8642,2288,Jan
4270,5258,2452,May
6051,10845,11396,Apr
7060,14425,9643,May
3971,10141,13415,Nov
5206,10932,3920,May
7795,4261,3527,Aug
3166,9953,3601,Jun
3255,10482,12652,Mar
3302,13183,6373,Sep
6104,13833,4088,Aug
6841,12769,4345,Sep
5557,12931,6237,Apr
4506,3693,9839,Aug
4257,7887,12209,Nov
5263,6644,11750,Mar
7341,11511,1917,May
3210,4821,4409,Jul
6794,5662,5245,Jan
7522,13421,12381,Jan
6048,7194,3272,Mar
3981,3395,13599,Apr
5120,4967,5675,Jan
6746,5961,6775,Aug
3178,4614,11520,Feb
4547,8870,10861,Nov
5035,3544,2749,May
3299,7225,4358,Jun
5568,14093,2125,Nov
6567,14689,3249,Jun
7040,11972,3105,Jun
3275,9986,2347,Nov
5996,12342,7707,Jan
3053,6882,9270,Mar
4424,14660,1636,Mar
4628,6433,12102,Aug
3489,9034,3633,Jun
5355,11248,10966,Feb
3417,11637,10913,Jan
5557,12160,13807,Apr
3921,3096,1657,Jan
4554,12073,7952,May
5686,3204,12550,Dec
3666,12112,10341,Nov
7102,9947,7775,Aug
5470,9319,13356,Oct
4475,5583,5913,Feb
3338,13331,4872,Aug
6160,14166,6111,Aug
3269,9539,2086,Jun
4088,13611,10650,Aug
4294,9140,2823,Feb
3657,4038,733,Jul
5829,10179,9957,Dec
6974,11924,8416,Aug
7958,7926,531,Apr
4337,10223,12130,Sep
5357,12160,10063,Nov
4668,4974,9451,Jun
4826,13522,3703,Dec
7031,5568,6394,Mar
4213,13117,2294,Apr
5769,12414,13580,Dec
